ID,nonfiction,mystery,romance,fantasy,historical_fiction,classics,thriller,science_fiction,crime,young_adult,contemporary,history,biography,horror,memoir,religion,philosophy,science
15227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1523,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15248,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1525,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
15251,3,20,5,5,8,6,3,2,6,10,0,1,1,0,0,1,1,0
15252,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
15259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15264,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15269,1,6,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0
15273,0,2,0,3,0,1,4,2,0,0,0,0,0,3,0,0,0,0
15276,0,5,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
15278,3,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,2,0
15280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,7,4,1,34,0,1,2,8,4,2,0,5,3,0,0,0,1,0
15297,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
15299,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1530,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15304,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15305,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15308,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,1,0
15318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15324,5,1,0,2,3,3,1,0,0,0,2,2,2,0,0,0,1,1
15326,0,2,2,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0
15328,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15330,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
15332,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
15339,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1534,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15342,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15349,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15358,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0
15359,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15363,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0
15367,1,4,4,2,2,3,1,0,1,1,2,0,0,0,0,0,0,0
15369,10,5,0,1,12,9,0,0,5,0,0,6,4,0,7,2,2,1
15373,8,5,5,4,1,0,3,5,0,1,2,1,2,0,1,0,0,0
15375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15383,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15396,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15397,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15406,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15410,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0
15414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15415,2,3,7,7,7,9,2,2,1,1,2,0,0,3,0,0,1,0
15418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15426,10,26,13,8,22,54,5,13,20,5,7,6,5,2,2,2,7,1
15429,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1543,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
15435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15440,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15443,3,2,0,1,2,1,1,1,2,1,1,0,1,0,1,1,2,0
15451,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15454,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15456,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
15458,0,0,9,4,6,1,0,4,0,1,2,0,0,0,0,0,0,0
15459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15463,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15464,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15471,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15477,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
15488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,0,4,39,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
15496,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
15504,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15509,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1551,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15514,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1552,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
15524,0,4,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0
15528,31,4,2,2,5,2,5,2,0,2,0,14,17,3,11,1,1,2
1553,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
15531,0,2,1,3,1,0,5,0,0,0,0,0,0,5,0,6,0,0
15535,1,0,3,8,3,0,0,4,0,0,1,0,1,0,1,0,0,0
15536,1,3,0,0,0,1,3,0,1,0,0,0,1,0,1,0,0,0
1554,0,3,3,1,1,1,5,1,0,0,2,0,0,0,0,0,0,0
15541,0,0,0,2,0,1,0,3,0,3,0,0,0,0,0,0,0,0
15543,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15546,3,0,0,1,1,4,0,1,0,0,0,0,0,0,0,2,5,0
15549,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1555,0,5,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
15553,0,2,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0
1556,2,2,1,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0
15561,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2
15569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1557,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15574,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15582,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15588,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15589,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
15592,49,3,7,9,10,18,0,2,0,1,2,5,11,1,12,4,2,1
15593,2,3,43,3,32,3,0,1,0,6,0,1,1,0,1,0,0,0
15594,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15600,0,0,1,15,1,1,0,1,0,0,0,0,0,4,0,0,0,0
15604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15606,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15607,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15608,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15613,14,3,4,6,4,2,2,1,0,1,4,2,7,3,7,1,0,1
1562,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
15620,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
15622,118,63,56,38,81,92,18,11,20,69,76,37,48,16,58,6,11,10
15623,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15626,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15628,0,1,0,1,1,3,4,1,0,1,0,0,0,2,0,0,0,0
15632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15634,2,0,1,3,3,2,2,7,0,0,1,1,0,0,0,0,0,1
15638,5,0,1,0,1,1,0,0,0,0,3,3,2,0,1,1,2,0
15644,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15645,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
15646,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15652,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,2
15672,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15677,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15678,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1568,1,0,0,2,3,4,0,0,0,4,0,0,0,0,1,1,0,0
15687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15697,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1570,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
15701,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
15702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15703,8,14,3,4,1,2,15,2,9,1,3,3,1,9,2,0,0,0
15708,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1571,14,33,9,60,23,73,37,70,21,9,1,5,4,31,3,3,4,1
15711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15717,9,22,22,13,13,7,20,8,6,6,4,3,3,15,2,0,1,1
15723,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15726,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15734,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15745,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15749,36,0,4,4,0,21,0,0,0,2,0,13,2,0,0,7,11,4
15751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,38,22,8,10,18,10,10,8,9,3,4,11,8,1,9,3,4,3
15761,0,6,3,3,0,0,8,6,1,0,1,0,0,3,0,0,0,1
15762,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15764,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
15769,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15777,2,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
15780,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15781,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
15787,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
15789,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
1579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15790,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15794,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15802,25,58,8,22,9,9,37,2,33,16,7,4,9,8,8,2,5,2
15805,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15806,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1581,1,0,0,1,1,4,0,0,0,4,0,0,0,0,0,0,0,0
15810,0,0,0,17,0,9,1,4,0,1,0,0,0,0,0,0,0,0
15813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15817,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
15821,0,4,2,2,0,0,4,0,1,1,2,0,0,3,0,0,0,0
15822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15823,0,1,0,1,2,2,1,0,1,0,0,0,0,1,0,0,0,0
15827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15829,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15840,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15842,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15845,0,2,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0
15849,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15850,1,5,1,2,0,1,5,1,3,0,1,1,0,1,0,0,1,1
15851,2,2,2,1,2,0,1,0,1,1,1,0,1,0,1,0,0,0
15855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15856,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
15857,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
15858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15859,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15864,1,3,1,3,0,2,1,1,0,1,2,0,0,1,0,0,3,0
15872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15878,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15883,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15885,0,3,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
15887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15888,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15892,1,0,1,1,2,5,0,3,0,1,0,0,1,0,1,1,1,0
15893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15897,1,2,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1590,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15902,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15905,15,1,0,3,0,1,0,1,1,0,0,4,2,0,1,1,4,2
15908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15911,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15912,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15913,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15916,2,2,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0
15917,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0
15920,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
15923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1593,3,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1
15931,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15932,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15933,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15934,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15938,2,13,4,13,9,17,13,3,5,10,4,0,0,7,0,0,2,0
15940,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15942,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15945,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15948,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15956,0,5,0,2,1,0,3,1,2,0,0,0,0,2,0,0,0,0
15958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15963,1,18,5,2,3,0,10,2,5,1,7,0,1,0,1,1,0,0
15964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15965,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15970,2,1,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0
15972,0,4,1,0,0,0,4,1,0,0,1,0,0,3,0,0,0,0
15973,0,30,3,2,6,1,10,2,17,1,1,0,0,0,0,0,0,0
1598,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15983,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
15994,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
15995,0,1,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0
160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,5,24,22,2,7,0,13,1,11,2,8,4,0,1,0,0,0,0
16002,0,2,0,2,1,4,1,1,1,0,0,0,0,0,0,1,1,0
16004,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16007,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1601,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16011,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,1,2,2,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0
1602,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
16023,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16024,0,0,0,6,2,0,0,3,0,1,0,0,0,2,0,0,0,0
16030,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
16032,13,12,5,28,24,28,10,20,4,13,7,5,5,4,2,5,6,1
16034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16035,5,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,1
16038,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16041,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0
16042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16049,21,46,10,41,25,39,39,37,14,38,18,5,10,22,9,0,1,2
1605,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16053,1,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,3,1
16063,1,0,4,1,0,1,0,1,0,1,4,0,1,0,1,0,1,0
16068,1,1,1,1,1,2,1,0,1,2,3,0,0,0,0,0,0,0
16074,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0
16075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16079,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16083,2,2,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0
16087,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16090,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
16099,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
161,1,21,25,0,1,1,15,1,7,1,11,1,0,3,0,0,0,1
16105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16106,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
16107,0,4,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0
16117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16120,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16128,0,7,9,1,1,0,4,0,5,0,3,0,0,1,0,0,0,0
1613,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16132,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16134,0,7,4,0,6,0,6,0,5,0,2,1,0,1,0,0,0,0
1614,5,0,0,0,1,2,0,0,0,0,1,1,1,0,2,1,1,0
16140,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16147,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0
16152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16158,0,1,0,2,1,2,1,1,0,1,0,0,0,1,0,0,0,0
16165,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16168,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16171,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16172,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16173,36,11,15,10,30,37,7,5,8,15,13,6,12,1,9,4,8,4
16176,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16177,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16180,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16181,0,1,7,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0
16183,2,1,0,0,1,2,0,1,1,2,0,1,1,0,0,0,0,2
16186,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
16190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16194,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16196,14,3,2,1,1,0,2,1,0,0,0,3,2,0,1,5,5,4
16199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16202,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
16203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16209,1,4,1,4,3,2,5,2,1,0,0,1,0,3,0,1,1,0
16211,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16224,12,1,0,6,0,0,2,13,0,0,0,2,0,0,0,0,4,11
16225,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16234,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16236,4,31,6,8,5,1,21,6,8,2,7,1,2,3,1,2,0,0
16241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16243,0,4,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0
16245,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
16259,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
16261,1,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,1,0
16262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16264,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
16265,4,9,1,3,7,1,7,2,4,1,5,2,2,1,1,0,0,3
16266,0,3,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0
16273,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
16277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16285,18,2,2,9,8,19,4,2,1,6,0,3,9,1,3,3,7,3
16289,1,2,2,2,2,0,1,3,1,0,0,0,0,1,0,0,0,0
16291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16295,3,3,1,0,0,0,2,1,3,4,0,0,2,6,2,0,0,0
16299,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16302,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16308,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
16309,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1631,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16311,4,5,0,0,4,2,0,0,4,0,0,2,1,0,0,0,0,0
16314,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16319,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16325,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16326,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16327,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16329,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
16330,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16337,0,2,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
16338,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16341,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16343,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
16348,0,16,4,6,2,0,9,0,13,0,3,0,0,0,0,0,0,0
